runAt,gateway,tier,modelId,provider,modelTier,httpStatus,latencyMs,ok,softWarn,optional,listed,finishReason,promptTokens,completionTokens,totalTokens,reasoningTokens,error
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,agl-primary,ollama,local,200,717,true,false,true,true,stop,28,3,31,,
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,agl-primary-strong,ollama,local,200,706,true,false,true,true,stop,34,2,36,,
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,ollama-qwen3-4b,ollama,local,200,56712,true,false,true,true,stop,28,48,76,,
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,openai/ollama-qwen3-4b,ollama,local,200,56735,true,false,true,true,stop,28,48,76,,
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,ollama-qwen3-8b,ollama,local,200,1761,true,false,true,true,stop,34,2,36,,
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,ollama-qwen3-4b-fast,ollama,local,200,1527,true,false,true,true,stop,28,48,76,,
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,ollama-llama31-8b,ollama,local,200,56735,true,false,true,true,stop,28,2,30,,
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,ollama-gemma3-4b,ollama,local,0,120001,true,true,true,true,,,,,,timeout
2026-06-18T09:13:26.297Z,http://100.125.249.8:4000,full,ollama-gemma4-qat,ollama,local,200,80954,true,false,true,true,stop,28,3,31,,
